,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Android Ver
483,8,4.4,667,27,"10,000+",0,17,4.1
484,8,3.5,13202,6.1,"1,000,000+",0,17,4.1
485,8,4.0,28671,0,"1,000,000+",0,17,0.0
486,8,3.3,1157,21,"100,000+",0,17,4.2
487,8,4.5,212626,11,"10,000,000+",0,17,4.1
488,8,4.4,222888,21,"1,000,000+",0,17,4.1
489,8,4.1,2067,24,"100,000+",0,17,4.4
490,8,3.9,1643,31,"500,000+",0,17,4.1
491,8,3.9,105,27,"5,000+",0,17,4.4
492,8,3.6,3414,6.2,"500,000+",0,17,4.1
493,8,4.0,42194,0,"5,000,000+",0,17,0.0
494,8,3.6,11806,12,"1,000,000+",0,17,4.0
495,8,3.4,1999,8.0,"100,000+",0,17,4.2
496,8,4.2,22544,5.9,"1,000,000+",0,17,4.0
497,8,4.1,97684,7.9,"1,000,000+",0,17,4.0
498,8,3.4,2519,5.0,"100,000+",0,17,4.4
499,8,3.0,1146,1.4,"100,000+",0,17,4.0
500,8,4.6,13046,13,"500,000+",0,17,4.1
501,8,4.1,17268,40,"500,000+",0,17,4.0
502,8,3.9,8722,13,"500,000+",0,17,4.1
503,8,1.9,953,19,"100,000+",0,17,5.0
504,8,3.5,2593,5.0,"500,000+",0,17,4.4
505,8,2.5,5377,19,"500,000+",0,17,4.0
506,8,3.9,852,27,"100,000+",0,17,4.1
507,8,3.4,212,3.0,"50,000+",0,17,5.0
508,8,3.5,1972,13,"1,000,000+",0,17,4.1
509,8,4.4,35206,7.2,"1,000,000+",0,0,4.0
510,8,3.8,5164,25,"100,000+",0,17,4.0
511,8,4.2,1939,0,"100,000+",0,17,4.0
512,8,2.5,277,5.7,"100,000+",0,17,4.1
513,8,2.8,80,5.5,"10,000+",0,13,4.0
514,8,4.1,825,0,"100,000+",0,17,4.0
515,8,4.2,40035,6.5,"1,000,000+",0,17,4.0
516,8,3.5,1093,5.8,"100,000+",0,17,4.2
517,8,4.3,135418,0,"10,000,000+",0,17,0.0
518,8,3.3,1601,3.8,"500,000+",0,17,4.1
519,8,4.1,2212,41,"100,000+",0,17,4.0
520,8,4.2,57081,7.9,"1,000,000+",0,17,4.0
521,8,3.5,241,2.8,"50,000+",0,17,5.0
522,8,4.2,63986,20,"5,000,000+",0,17,4.0
523,8,4.4,7888,15,"500,000+",0,17,4.1
524,8,4.1,535,28,"100,000+",0,17,4.1
525,8,4.2,5084,9.6,"100,000+",0,17,4.1
526,8,4.3,2430,13,"500,000+",0,17,4.1
527,8,4.1,285726,15,"10,000,000+",0,17,4.1
528,8,4.0,48845,40,"1,000,000+",0,17,4.4
529,8,4.1,2556,56,"100,000+",0,17,4.1
530,8,4.2,7779,12,"500,000+",0,17,5.0
531,8,3.0,837,9.4,"100,000+",0,17,4.4
532,8,4.4,12632,29,"1,000,000+",0,17,4.1
533,8,4.5,61637,11,"5,000,000+",0,17,4.1
534,8,2.5,5377,19,"500,000+",0,17,4.0
535,8,4.1,11633,23,"500,000+",0,17,4.1
536,8,4.2,313724,0,"10,000,000+",0,17,4.1
537,8,4.0,738,27,"10,000+",0,17,4.1
538,8,4.1,305708,0,"10,000,000+",0,17,0.0
539,8,1.9,953,19,"100,000+",0,17,5.0
540,8,3.3,4631,45,"100,000+",0,17,5.0
541,8,4.4,222888,21,"1,000,000+",0,17,4.1
542,8,4.1,17268,40,"500,000+",0,17,4.0
543,8,3.8,5164,25,"100,000+",0,17,4.0
544,8,4.1,4953,15,"1,000,000+",0,13,4.2
545,8,4.2,4195,24,"100,000+",0,17,4.4
546,8,4.0,28671,0,"1,000,000+",0,17,0.0
547,8,4.5,212626,11,"10,000,000+",0,17,4.1
548,8,3.7,1439,38,"50,000+",0,17,4.2
549,8,3.9,1645,31,"500,000+",0,17,4.1
550,8,3.5,13204,6.1,"1,000,000+",0,17,4.1
551,8,3.9,853,27,"100,000+",0,17,4.1
552,8,4.0,337,32,"10,000+",0,17,4.3
553,8,4.6,13049,13,"500,000+",0,17,4.1
554,8,4.0,51698,63,"1,000,000+",0,17,4.0
555,8,4.1,923,44,"100,000+",0,17,4.1
556,8,4.2,1546,0,"10,000+",3.99,17,4.1
557,8,3.3,149,16,"10,000+",0,17,4.0
558,8,4.4,198,28,"10,000+",0,17,4.1
559,8,4.3,135420,0,"10,000,000+",0,17,0.0
560,8,4.2,22545,5.9,"1,000,000+",0,17,4.0
561,8,3.9,8723,13,"500,000+",0,17,4.1
562,8,4.3,23170,9.0,"500,000+",0,17,4.1
563,8,3.4,13890,20,"500,000+",0,17,4.2
564,8,4.2,57083,7.9,"1,000,000+",0,17,4.0
565,8,4.1,537,28,"100,000+",0,17,4.1
566,8,4.0,13440,49,"500,000+",0,17,4.0
567,8,3.6,143,27,"10,000+",0,17,4.1
568,8,4.2,1059,18,"100,000+",0,17,4.2
569,8,3.5,894,14,"100,000+",0,17,4.1
570,8,4.0,6191,27,"500,000+",0,17,4.1
571,8,4.1,2212,41,"100,000+",0,17,4.0
572,8,4.1,15081,38,"1,000,000+",0,17,4.1
573,8,2.8,80,5.5,"10,000+",0,13,4.0
574,8,4.4,218,27,"10,000+",0,17,4.1
575,8,4.4,35205,7.2,"1,000,000+",0,0,4.0
576,8,4.2,243950,21,"10,000,000+",0,17,4.1
577,8,4.1,236,8.8,"10,000+",0,17,4.0
578,8,4.2,5152,38,"100,000+",0,17,4.1
579,8,3.9,1576,0,"10,000+",0,17,4.1
580,8,4.1,6701,11,"1,000,000+",0,17,4.0
581,8,4.2,40039,6.5,"1,000,000+",0,17,4.0
582,8,3.9,742,26,"50,000+",0,17,4.0
583,8,4.0,187,19,"10,000+",0,17,4.2
584,8,4.2,2506,6.1,"500,000+",0,17,4.0
585,8,4.5,182986,77,"5,000,000+",0,17,4.1
586,8,3.9,8661,9.5,"1,000,000+",0,17,4.0
587,8,3.6,8,14,"1,000+",0,17,4.4
588,8,4.4,59,38,"5,000+",0,0,4.3
589,8,3.5,35,16,"1,000+",0,17,4.0
590,8,4.4,28,3.4,500+,0,0,4.0
591,8,4.8,125,4.7,"5,000+",0,17,4.0
592,8,4.6,185,5.0,"10,000+",0,17,4.0
593,8,4.7,6,4.9,100+,0,17,4.0
594,8,4.8,110,4.9,"10,000+",0,17,4.0
595,8,2.7,3,3.9,100+,0,17,4.4
596,8,5.0,5,4.4,"1,000+",0,17,4.0
597,8,4.8,84,4.5,"1,000+",0,17,4.0
598,8,5.0,2,70,100+,0,17,4.4
599,8,4.8,20,4.9,500+,0,17,4.0
600,8,4.9,776,4.9,"5,000+",0,17,4.0
601,8,3.0,2,16,100+,0,17,4.0
602,8,4.7,14,21,"5,000+",0,17,4.1
603,8,1.0,1,9.2,10+,0,17,4.0
604,8,5.0,5,9.3,500+,0,13,4.0
605,8,4.7,18,5.0,500+,0,17,4.0
606,8,5.0,6,5.0,100+,0,17,4.0
607,8,5.0,5,5.0,100+,0,17,4.0
608,8,3.0,1,5.5,500+,0,17,4.0
609,8,4.1,11,11,"1,000+",0,17,4.0
610,8,5.0,3,25,100+,0,17,4.1
611,8,3.7,101,15,"10,000+",0,17,4.1
612,8,4.5,120,10,500+,0,17,5.0
613,8,4.2,24,4.9,"1,000+",0,17,4.0
614,8,4.3,6,9.0,100+,0,17,4.0
615,8,4.1,4954,15,"1,000,000+",0,13,4.2
616,8,1.9,954,19,"100,000+",0,17,5.0
617,8,4.1,2560,56,"100,000+",0,17,4.1
618,8,4.4,59,38,"5,000+",0,0,4.3
619,8,3.9,10212,5.0,"1,000,000+",0,17,4.4
620,8,3.9,105,27,"5,000+",0,17,4.4
621,8,4.0,42197,0,"5,000,000+",0,17,0.0
622,8,4.4,28,3.4,500+,0,0,4.0
623,8,4.7,6,4.9,100+,0,17,4.0
624,8,3.8,5168,25,"100,000+",0,17,4.0
625,8,4.4,12633,29,"1,000,000+",0,17,4.1
626,8,4.4,41605,8.1,"500,000+",0,17,4.0
627,8,3.6,8,14,"1,000+",0,17,4.4
628,8,4.4,218,27,"10,000+",0,17,4.1
629,8,2.7,3,3.9,100+,0,17,4.4
630,8,4.3,2433,13,"500,000+",0,17,4.1
631,8,4.6,185,5.0,"10,000+",0,17,4.0
632,8,2.8,80,5.5,"10,000+",0,13,4.0
633,8,3.5,35,16,"1,000+",0,17,4.0
634,8,3.4,5,14,500+,0,17,4.1
635,8,4.8,125,4.7,"5,000+",0,17,4.0
636,8,4.7,791,3.7,"10,000+",0,17,4.0
637,8,4.8,110,4.9,"10,000+",0,17,4.0
638,8,4.8,5323,3.5,"50,000+",0,17,4.0
639,8,4.7,478,4.5,"10,000+",0,17,4.0
640,8,4.1,825,0,"100,000+",0,17,4.0
641,8,3.5,69,36,"5,000+",0,17,4.4
642,8,4.7,158,4.5,"10,000+",0,17,4.0
643,8,3.8,24,19,"1,000+",0,17,4.0
644,8,2.9,53,14,"10,000+",0,17,4.1
645,8,4.5,182986,77,"5,000,000+",0,17,4.1
646,8,3.3,1157,21,"100,000+",0,17,4.2
647,8,4.1,97699,7.9,"1,000,000+",0,17,4.0
648,9,4.7,6289924,0,"100,000,000+",0,0,0.0
649,9,4.6,181893,18,"10,000,000+",0,10,4.1
650,9,4.7,2544,18,"100,000+",0,0,4.0
651,9,4.6,85375,21,"5,000,000+",0,0,4.1
652,9,4.7,314299,3.3,"10,000,000+",0,0,4.0
653,9,4.5,9770,39,"5,000,000+",0,0,4.0
654,9,4.7,32346,3.2,"1,000,000+",0,0,4.0
655,9,4.8,4075,5.1,"500,000+",0,0,4.0
656,9,4.6,10611,11,"500,000+",0,0,4.0
657,9,4.6,9321,27,"1,000,000+",0,0,4.0
658,9,4.6,56065,37,"1,000,000+",0,0,4.1
659,9,4.2,14286,0,"5,000,000+",0,0,4.1
660,9,4.9,133136,26,"1,000,000+",0,0,4.2
661,9,3.8,2469,11,"500,000+",0,0,0.0
662,9,4.2,36212,0,"5,000,000+",0,0,0.0
663,9,4.4,390,41,"500,000+",0,0,4.0
664,9,4.4,1090,49,"1,000,000+",0,0,4.0
665,9,4.3,266948,21,"10,000,000+",0,0,4.4
666,9,4.5,342918,8.1,"10,000,000+",0,0,4.0
667,9,4.4,748,51,"1,000,000+",0,0,2.3
668,9,4.6,172640,14,"5,000,000+",0,0,4.1
669,9,3.9,61,18,"50,000+",0,17,5.0
670,9,4.4,1619,3.0,"1,000,000+",0,0,1.6
671,9,4.3,3168,19,"1,000,000+",0,0,4.4
672,9,4.4,29855,0,"1,000,000+",0,17,0.0
673,9,4.2,6736,22,"1,000,000+",0,17,4.0
674,9,4.4,7005,6.9,"1,000,000+",0,0,2.3
675,9,4.0,889,7.4,"500,000+",0,0,4.2
676,9,4.2,5741,84,"1,000,000+",0,0,4.4
677,9,3.8,27572,25,"5,000,000+",0,0,2.3
678,9,4.5,10852,18,"1,000,000+",0,0,4.1
679,9,4.7,9888,0,"500,000+",0,0,4.1
680,9,4.5,1929,2.5,"500,000+",0,0,2.3
681,9,4.3,1516,3.9,"100,000+",0,0,4.1
682,9,4.2,215301,0,"10,000,000+",0,0,0.0
683,9,4.3,423,21,"100,000+",0,0,4.0
684,9,4.7,254519,27,"5,000,000+",0,0,4.1
685,9,4.7,1107903,0,"10,000,000+",0,0,0.0
686,9,4.6,85375,21,"5,000,000+",0,0,4.1
687,9,4.6,181893,18,"10,000,000+",0,10,4.1
688,9,4.6,211856,0,"10,000,000+",0,0,0.0
689,9,4.5,99020,18,"1,000,000+",0,0,5.0
690,9,4.4,90481,0,"5,000,000+",0,0,0.0
691,9,4.6,32381,10,"1,000,000+",0,10,4.1
692,9,4.5,248912,0,"5,000,000+",0,0,0.0
693,9,4.5,248555,0,"5,000,000+",0,0,4.0
694,9,4.2,215301,0,"10,000,000+",0,0,0.0
695,9,4.4,272145,0,"10,000,000+",0,0,5.0
696,9,4.4,56897,97,"1,000,000+",0,0,4.1
697,9,4.2,8599,17,"1,000,000+",0,0,4.1
698,9,4.5,41185,0,"1,000,000+",0,0,0.0
699,9,4.1,29980,0,"1,000,000+",0,0,0.0
700,9,4.0,304,2.0,"10,000+",0,0,4.0
701,9,4.1,358,1.9,"50,000+",0,0,2.3
702,9,4.3,11904,1.8,"1,000,000+",0,0,2.3
703,9,4.3,22251,1.8,"1,000,000+",0,0,2.3
704,9,4.3,22384,17,"1,000,000+",0,0,5.0
705,9,4.5,99020,18,"1,000,000+",0,0,5.0
706,9,4.6,73404,5.3,"1,000,000+",0,0,4.0
707,9,4.1,12733,0,"1,000,000+",0,0,0.0
708,9,4.6,25183,5.4,"1,000,000+",0,0,4.0
709,9,4.7,52743,5.4,"1,000,000+",0,0,4.0
710,9,4.7,61749,5.4,"1,000,000+",0,0,4.0
711,9,4.3,55704,15,"1,000,000+",0,0,4.1
712,9,4.7,19277,5.3,"1,000,000+",0,0,4.0
713,9,4.6,13612,48,"100,000+",0,0,4.4
714,9,4.6,37862,5.4,"1,000,000+",0,0,4.1
715,9,4.6,18372,47,"100,000+",0,0,4.4
716,9,4.3,656,1,"10,000+",0,0,2.2
717,9,4.2,240,29,"10,000+",0,0,2.3
718,9,4.0,275,2.3,"50,000+",0,0,2.1
719,9,4.5,13791,0,"500,000+",0,0,0.0
720,9,4.2,3692,4.4,"100,000+",0,0,2.3
721,9,4.1,2363,6.6,"100,000+",0,0,4.0
722,9,4.4,1769,0,"100,000+",0,0,0.0
723,9,4.0,430,1,"10,000+",0,0,2.1
724,9,4.5,756,12,"100,000+",0,0,4.1
725,9,4.4,3963,0,"100,000+",0,0,0.0
726,9,4.0,316,29,"50,000+",0,0,4.0
727,9,4.2,642,0,"50,000+",0,0,0.0
728,9,4.3,1058,0,"100,000+",0,0,0.0
729,9,4.2,2277,0,"100,000+",0,0,0.0
730,9,4.6,85375,21,"5,000,000+",0,0,4.1
731,9,4.6,181893,18,"10,000,000+",0,10,4.1
732,9,4.7,6290507,0,"100,000,000+",0,0,0.0
733,9,4.6,211856,0,"10,000,000+",0,0,0.0
734,9,4.4,90481,0,"5,000,000+",0,0,0.0
735,9,4.5,99020,18,"1,000,000+",0,0,5.0
736,9,4.3,22384,17,"1,000,000+",0,0,5.0
737,9,4.6,32380,10,"1,000,000+",0,10,4.1
738,9,4.5,172505,76,"5,000,000+",0,0,5.0
739,9,4.2,69493,0,"10,000,000+",0,0,0.0
740,9,4.2,8599,17,"1,000,000+",0,0,4.1
741,9,4.7,1107884,0,"10,000,000+",0,0,0.0
742,9,4.5,41185,0,"1,000,000+",0,0,0.0
743,9,4.6,7973,18,"1,000,000+",0,0,4.4
744,9,4.3,266935,21,"10,000,000+",0,0,4.4
745,9,4.2,5695,0,"1,000,000+",0,0,0.0
746,9,4.7,142632,6.9,"5,000,000+",0,0,4.1
747,9,4.7,6290507,0,"100,000,000+",0,0,0.0
748,9,4.4,55256,14,"5,000,000+",0,0,4.0
749,9,4.5,172508,76,"5,000,000+",0,0,5.0
750,9,4.4,54798,11,"1,000,000+",0,0,4.4
751,9,4.0,4815,19,"500,000+",0,0,4.2
752,9,4.6,75112,6.5,"1,000,000+",0,0,4.1
753,9,4.4,33646,7.0,"1,000,000+",0,0,4.0
754,9,4.7,1107903,0,"10,000,000+",0,0,0.0
755,9,4.7,314300,3.3,"10,000,000+",0,0,4.0
756,9,4.3,206527,21,"10,000,000+",0,10,5.0
757,9,4.1,9348,0,"1,000,000+",0,0,0.0
758,9,4.2,3816,2.6,"500,000+",0,0,2.3
759,9,4.3,47847,21,"1,000,000+",0,0,4.0
760,9,4.3,16195,5.2,"1,000,000+",0,0,4.0
761,9,4.3,206,18,"50,000+",0,0,2.3
762,9,4.0,28392,0,"1,000,000+",0,0,0.0
763,9,4.2,3241,16,"100,000+",0,0,4.0
764,9,4.0,835,15,"100,000+",0,0,2.3
765,9,4.0,2525,1.2,"100,000+",0,0,4.0
766,9,3.8,828,0,"100,000+",0,0,0.0
767,9,4.6,211856,0,"10,000,000+",0,0,0.0
768,9,4.1,200058,18,"10,000,000+",0,0,4.0
769,9,3.9,1239,1.8,"100,000+",0,0,3.2
770,9,4.1,702,7.6,"10,000+",0,0,4.4
771,9,4.5,108613,0,"10,000,000+",0,0,0.0
772,9,4.2,69498,0,"10,000,000+",0,0,0.0
773,9,4.4,148550,59,"10,000,000+",0,0,4.1
774,9,4.7,6290507,0,"100,000,000+",0,0,0.0
775,9,4.0,3847,6.9,"500,000+",0,0,3.0
776,9,4.4,55256,14,"5,000,000+",0,0,4.0
777,9,4.4,84309,41,"5,000,000+",0,0,4.1
778,9,4.0,4815,19,"500,000+",0,0,4.2
779,9,4.5,172508,76,"5,000,000+",0,0,5.0
780,9,4.7,1107948,0,"10,000,000+",0,0,0.0
781,9,4.3,266948,21,"10,000,000+",0,0,4.4
782,9,4.5,14206,21,"500,000+",0,0,3.0
783,9,4.3,206532,21,"10,000,000+",0,10,5.0
784,9,4.1,9348,0,"1,000,000+",0,0,0.0
785,9,4.3,14700,21,"1,000,000+",0,0,4.4
786,9,4.5,42828,0,"1,000,000+",0,0,0.0
787,9,4.2,40209,0,"1,000,000+",0,0,0.0
788,9,4.6,37862,5.4,"1,000,000+",0,0,4.1
789,9,3.5,1405,7.3,"100,000+",0,0,4.0
790,9,4.2,69498,0,"10,000,000+",0,0,0.0
791,9,4.4,148549,59,"10,000,000+",0,0,4.1
792,9,4.4,84311,41,"5,000,000+",0,0,4.1
793,9,4.6,211856,0,"10,000,000+",0,0,0.0
794,9,4.3,206532,21,"10,000,000+",0,10,5.0
795,9,4.5,172508,76,"5,000,000+",0,0,5.0
796,9,4.8,256079,7.6,"1,000,000+",0,13,4.0
797,9,4.4,2078,0,"100,000+",0,0,4.1
798,9,4.1,16103,13,"1,000,000+",0,0,4.1
799,9,4.9,11,63,"1,000+",3.99,0,4.0
800,9,4.7,21,44,"1,000+",5.99,0,4.1
801,9,4.7,31085,24,"500,000+",3.99,0,4.4
802,9,4.7,3528,24,"100,000+",3.99,0,4.4
803,10,4.4,5456208,0,"100,000,000+",0,13,0.0
804,10,4.0,11656,4.5,"1,000,000+",0,0,4.0
805,10,4.2,28948,0,"1,000,000+",0,13,0.0
806,10,4.3,296771,11,"10,000,000+",0,13,4.1
807,10,4.5,470089,0,"50,000,000+",0,0,4.1
808,10,3.5,10939,4.6,"10,000,000+",0,0,5.0
809,10,4.2,98509,0,"5,000,000+",0,0,0.0
810,10,3.1,5241,0,"5,000,000+",0,0,6.0
811,10,4.6,22508,3.3,"10,000,000+",0,0,4.2
812,10,4.2,10291,6.5,"5,000,000+",0,13,4.0
813,10,4.3,7165362,0,"1,000,000,000+",0,13,0.0
814,10,4.3,4885646,0,"100,000,000+",0,13,0.0
815,10,4.1,141980,0,"5,000,000+",0,13,0.0
816,10,3.8,6979,12,"1,000,000+",0,0,4.0
817,10,3.4,46618,0,"5,000,000+",0,13,0.0
818,10,4.3,103078,5.6,"5,000,000+",0,0,2.3
819,10,4.4,17682,9.7,"1,000,000+",0,0,4.0
820,10,4.4,37000,15,"1,000,000+",0,17,4.1
821,10,4.0,175528,0,"10,000,000+",0,0,0.0
822,10,3.7,1828284,52,"100,000,000+",0,0,4.1
823,10,3.9,34923,0,"5,000,000+",0,13,0.0
824,10,4.5,684116,0,"10,000,000+",0,13,4.2
825,10,4.4,46916,4.5,"1,000,000+",0,0,4.2
826,10,4.3,407698,0,"10,000,000+",0,13,0.0
827,10,4.2,702975,49,"50,000,000+",0,0,4.1
828,10,4.2,32458,18,"5,000,000+",0,0,4.1
829,10,4.5,235496,13,"10,000,000+",0,0,4.1
830,10,4.7,11661,4.0,"1,000,000+",0,0,4.0
831,10,4.5,653008,16,"10,000,000+",0,0,4.4
832,10,4.5,23063,17,"1,000,000+",0,0,4.1
833,10,3.4,87384,0,"10,000,000+",0,0,0.0
834,10,4.2,411683,24,"50,000,000+",0,13,4.1
835,10,4.3,8918,0,"1,000,000+",0,0,4.4
836,10,4.2,501498,12,"100,000,000+",0,13,0.0
837,10,4.6,2133296,0,"50,000,000+",0,13,0.0
838,10,4.1,29690,78,"1,000,000+",0,13,4.3
839,10,4.2,130549,0,"5,000,000+",0,13,4.1
840,10,4.2,613059,25,"50,000,000+",0,0,4.1
841,10,4.3,1633682,57,"100,000,000+",0,0,4.1
842,10,4.4,42050,0,"1,000,000+",0,13,0.0
843,10,3.9,2646,9.1,"100,000+",0,13,4.2
844,10,4.1,21867,39,"1,000,000+",0,13,5.0
845,10,4.3,32732,0,"1,000,000+",0,0,0.0
846,10,4.5,653008,16,"10,000,000+",0,0,4.4
847,10,4.6,243747,0,"10,000,000+",0,13,0.0
848,10,3.6,2639,8.5,"100,000+",0,0,6.0
849,10,4.3,1511,12,"100,000+",0,0,4.1
850,10,4.3,44550,72,"1,000,000+",0,0,5.0
851,10,4.2,501497,12,"100,000,000+",0,13,0.0
852,10,4.4,5456208,0,"100,000,000+",0,13,0.0
853,10,4.1,7813,0,"500,000+",0,13,0.0
854,10,4.1,1033,16,"100,000+",0,13,0.0
855,10,4.2,2442,9.6,"100,000+",0,13,4.1
856,10,3.9,15254,0,"1,000,000+",0,13,0.0
857,10,4.2,155234,22,"1,000,000+",0,13,4.4
858,10,3.7,310066,0,"10,000,000+",0,13,0.0
859,10,4.5,12216,13,"1,000,000+",0,13,4.1
860,10,3.7,388089,0,"10,000,000+",0,13,0.0
861,10,3.8,92058,12,"10,000,000+",0,13,4.1
862,10,4.3,88185,0,"10,000,000+",0,17,0.0
863,10,3.0,493,23,"50,000+",0,0,4.4
864,10,4.1,33387,20,"1,000,000+",0,13,4.4
865,10,4.2,123279,25,"10,000,000+",0,10,4.4
866,10,4.1,27424,17,"1,000,000+",0,13,4.4
867,10,3.9,60841,0,"5,000,000+",0,13,4.4
868,10,4.0,29706,19,"1,000,000+",0,13,4.4
869,10,4.4,288150,21,"5,000,000+",0,13,4.4
870,10,4.2,14807,19,"1,000,000+",0,13,4.4
871,10,4.0,319692,0,"10,000,000+",0,13,5.0
872,10,3.9,61201,0,"10,000,000+",0,13,0.0
873,10,4.0,22998,0,"1,000,000+",0,13,0.0
874,10,4.2,12398,0,"1,000,000+",0,13,0.0
875,10,4.0,35928,19,"1,000,000+",0,13,4.4
876,10,4.3,64448,4.4,"1,000,000+",0,17,4.0
877,10,3.9,22378,19,"1,000,000+",0,13,4.4
878,10,4.2,501498,12,"100,000,000+",0,13,0.0
879,10,4.4,5456599,0,"100,000,000+",0,13,0.0
880,10,4.3,296829,11,"10,000,000+",0,13,4.1
881,10,3.7,310095,0,"10,000,000+",0,13,0.0
882,10,4.3,88185,0,"10,000,000+",0,17,0.0
883,10,3.7,388089,0,"10,000,000+",0,13,0.0
884,10,3.8,92058,12,"10,000,000+",0,13,4.1
885,10,4.2,123279,25,"10,000,000+",0,10,4.4
886,10,4.0,319691,0,"10,000,000+",0,13,5.0
887,10,3.9,60841,0,"5,000,000+",0,13,4.4
888,10,4.4,288150,21,"5,000,000+",0,13,4.4
889,10,4.5,16372,13,"500,000+",0,13,4.4
890,10,4.1,58028,17,"5,000,000+",0,13,4.1
891,10,4.1,33387,20,"1,000,000+",0,13,4.4
892,10,3.9,61201,0,"10,000,000+",0,13,0.0
893,10,4.5,736864,20,"10,000,000+",0,13,4.1
894,10,4.0,29706,19,"1,000,000+",0,13,4.4
895,10,4.1,27424,17,"1,000,000+",0,13,4.4
896,10,3.6,1968,21,"500,000+",0,0,4.4
897,10,3.8,35279,15,"1,000,000+",0,13,4.4
898,10,4.0,35931,19,"1,000,000+",0,13,4.4
899,10,4.2,14807,19,"1,000,000+",0,13,4.4
900,10,3.7,17247,7.2,"1,000,000+",0,10,5.0
901,10,3.8,87723,32,"10,000,000+",0,13,4.1
902,10,3.7,18523,0,"1,000,000+",0,13,0.0
903,10,4.1,182103,0,"10,000,000+",0,0,0.0
904,10,3.7,197774,44,"10,000,000+",0,17,4.4
905,10,3.9,8674,19,"1,000,000+",0,13,4.4
906,10,4.4,5456708,0,"100,000,000+",0,13,0.0
907,10,4.3,296771,11,"10,000,000+",0,13,4.1
908,10,3.9,58082,0,"10,000,000+",0,13,0.0
909,10,3.7,388089,0,"10,000,000+",0,13,0.0
910,10,3.7,310066,0,"10,000,000+",0,13,0.0
911,10,4.2,123279,25,"10,000,000+",0,10,4.4
912,10,4.3,88185,0,"10,000,000+",0,17,0.0
913,10,4.0,319691,0,"10,000,000+",0,13,5.0
914,10,4.1,7813,0,"500,000+",0,13,0.0
915,10,3.9,60841,0,"5,000,000+",0,13,4.4
916,10,4.5,653008,16,"10,000,000+",0,0,4.4
917,10,3.9,27424,0,"1,000,000+",0,13,0.0
918,10,4.1,33387,20,"1,000,000+",0,13,4.4
919,10,4.3,407719,0,"10,000,000+",0,13,0.0
920,10,4.4,288150,21,"5,000,000+",0,13,4.4
921,10,4.1,115033,30,"10,000,000+",0,0,5.0
922,10,4.0,22997,0,"1,000,000+",0,13,0.0
923,10,3.9,61201,0,"10,000,000+",0,13,0.0
924,10,3.9,801,57,"100,000+",0,13,4.3
925,10,4.0,29706,19,"1,000,000+",0,13,4.4
926,10,4.1,27424,17,"1,000,000+",0,13,4.4
927,10,4.2,12398,0,"1,000,000+",0,13,0.0
928,10,3.8,35279,15,"1,000,000+",0,13,4.4
929,10,4.0,35931,19,"1,000,000+",0,13,4.4
930,10,3.9,22378,19,"1,000,000+",0,13,4.4
931,10,4.2,14807,19,"1,000,000+",0,13,4.4
932,10,3.7,197774,44,"10,000,000+",0,17,4.4
933,10,3.9,8674,19,"1,000,000+",0,13,4.4
934,10,4.2,8968,35,"1,000,000+",0,0,4.4
935,10,4.3,303,44,"10,000+",0,13,4.2
936,10,4.3,407719,0,"10,000,000+",0,13,0.0
937,10,4.6,732,0,"100,000+",0,0,0.0
938,10,4.3,1856,20,"100,000+",0,13,6.0
939,10,4.6,50725,19,"5,000,000+",0,0,4.0
940,10,4.2,123279,25,"10,000,000+",0,10,4.4
941,10,4.6,243747,0,"10,000,000+",0,13,0.0
942,10,4.5,1575,43,"100,000+",0,0,5.0
943,10,4.6,6238,0,"100,000+",4.99,0,0.0
944,10,3.9,9941,0,"1,000,000+",0,13,0.0
945,10,4.2,23666,3.6,"1,000,000+",0,13,4.0
946,10,4.4,67554,7.7,"1,000,000+",0,13,2.3
947,10,4.2,38769,44,"1,000,000+",0,17,2.3
948,10,4.3,160164,12,"10,000,000+",0,13,5.0
949,10,4.6,3771,53,"100,000+",2.99,17,4.1
950,10,4.3,256664,77,"10,000,000+",0,0,4.0
951,10,4.5,787177,0,"10,000,000+",0,0,0.0
952,11,4.0,3782,9.5,"100,000+",0,0,4.0
953,11,4.0,40113,36,"5,000,000+",0,0,0.0
954,11,4.5,7074,6.3,"500,000+",0,0,4.1
955,11,4.5,2153,5.9,"50,000+",0,0,4.1
956,11,4.0,26089,0,"5,000,000+",0,0,0.0
957,11,4.0,20611,12,"1,000,000+",0,13,4.1
958,11,4.2,811,2.8,"10,000+",0,0,4.0
959,11,4.4,15558,26,"1,000,000+",0,0,5.0
960,11,4.6,573,8.7,"100,000+",0,0,4.2
961,11,4.6,8232,53,"1,000,000+",0,0,5.0
962,11,4.1,3089,0,"100,000+",0,0,0.0
963,11,4.6,3874,14,"100,000+",0,0,4.2
964,11,4.4,464,8.9,"100,000+",0,0,4.1
965,11,4.6,731,11,"50,000+",0,0,4.0
966,11,4.9,69,1,"1,000+",0,13,4.0
967,11,4.5,8800,24,"1,000,000+",0,0,5.0
968,11,4.6,99,13,"10,000+",0,0,4.2
969,11,4.7,30,0,500+,0,13,0.0
970,11,4.3,456,2.8,"50,000+",0,0,2.3
971,11,4.2,3200,0,"100,000+",0,10,0.0
972,11,4.3,5839,3.5,"100,000+",0,0,2.3
973,11,5.0,4,61,500+,0,0,4.4
974,11,4.4,663,6.0,"100,000+",0,0,4.1
